Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545
CA-2016-151722,2016-10-05,2016-10-09,Standard Class,IL-15100
CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180
CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555
CA-2016-132276,2016-02-23,2016-02-28,Standard Class,LC-16960
CA-2017-163636,2017-12-05,2017-12-09,Second Class,MP-18175
CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035
CA-2018-135377,2018-12-13,2018-12-18,Standard Class,BP-11095
CA-2016-165813,2016-03-20,2016-03-22,Second Class,BM-11785
CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715
CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150
US-2018-129224,2018-03-17,2018-03-23,Standard Class,AS-10630
CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815
CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715
CA-2016-169572,2016-09-06,2016-09-12,Standard Class,AG-10525
CA-2018-162075,2018-03-18,2018-03-24,Standard Class,TT-21220
CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095
CA-2017-106397,2017-07-07,2017-07-13,Standard Class,MJ-17740
US-2017-150140,2017-04-06,2017-04-10,Standard Class,VM-21685
CA-2015-116666,2015-05-08,2015-05-10,First Class,KT-16480
CA-2018-148992,2018-11-23,2018-11-27,Standard Class,CS-12250
CA-2017-140935,2017-11-10,2017-11-12,First Class,AB-10015
CA-2015-157644,2015-12-31,2016-01-01,First Class,AH-10030
US-2018-100398,2018-08-19,2018-08-23,Standard Class,DO-13435
CA-2017-113082,2017-09-12,2017-09-16,Standard Class,MC-17590
US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190
CA-2018-120614,2018-05-30,2018-06-04,Standard Class,SM-20950
US-2017-140172,2017-03-08,2017-03-13,Standard Class,SP-20650
CA-2016-127754,2016-07-26,2016-07-31,Standard Class,CK-12760
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240
CA-2016-142930,2016-11-28,2016-12-02,Standard Class,EB-14170
CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090
CA-2018-117156,2018-03-21,2018-03-23,Second Class,TB-21055
CA-2016-115399,2016-12-19,2016-12-22,First Class,AG-10900
US-2015-157847,2015-04-02,2015-04-06,Second Class,SC-20020
CA-2016-115168,2016-06-05,2016-06-09,Standard Class,BB-11545
CA-2015-109680,2015-10-06,2015-10-09,First Class,VP-21760
CA-2017-167983,2017-08-21,2017-08-24,Second Class,RP-19270
CA-2016-145324,2016-11-15,2016-11-19,Standard Class,DH-13675
CA-2016-153423,2016-06-22,2016-06-27,Standard Class,SW-20455
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285
CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275
US-2017-112396,2017-02-09,2017-02-13,Standard Class,JR-16210
CA-2015-141173,2015-11-18,2015-11-20,Second Class,JC-16105
CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290
CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230
CA-2015-119977,2015-10-08,2015-10-13,Second Class,DN-13690
US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305
CA-2018-163671,2018-12-24,2018-12-30,Standard Class,DP-13105
CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220
US-2018-114356,2018-08-20,2018-08-26,Standard Class,TT-21460
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560
CA-2016-158148,2016-12-20,2016-12-26,Standard Class,JM-15865
CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185
CA-2017-158260,2017-11-04,2017-11-08,Standard Class,CC-12475
CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975
US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435
CA-2018-142489,2018-11-14,2018-11-16,Second Class,TC-21295
US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995
CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470
US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360
CA-2017-135594,2017-06-30,2017-07-03,Second Class,AH-10120
US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295
CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590
CA-2015-169642,2015-07-27,2015-07-30,Second Class,BB-10990
CA-2018-103968,2018-12-01,2018-12-07,Standard Class,ML-17755
CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245
CA-2017-162159,2017-09-16,2017-09-18,First Class,CR-12625
CA-2016-111038,2016-12-01,2016-12-06,Standard Class,LC-16960
CA-2015-124723,2015-08-05,2015-08-12,Standard Class,GZ-14470
CA-2017-167241,2017-08-15,2017-08-22,Standard Class,BD-11320
CA-2016-163237,2016-08-07,2016-08-09,Second Class,EM-14095
CA-2017-150483,2017-05-31,2017-06-04,Standard Class,BP-11290
US-2017-126431,2017-07-01,2017-07-01,Same Day,SU-20665
CA-2017-139934,2017-12-18,2017-12-20,First Class,AY-10555
CA-2016-109603,2016-01-26,2016-02-01,Standard Class,EM-13825
CA-2018-160661,2018-10-28,2018-11-01,Standard Class,SA-20830
CA-2018-102610,2018-11-04,2018-11-08,Standard Class,CA-12265
US-2017-144057,2017-05-09,2017-05-13,Standard Class,CV-12805
CA-2015-160276,2015-04-02,2015-04-08,Standard Class,AH-10690
CA-2015-132983,2015-04-28,2015-05-03,Standard Class,DS-13180
CA-2017-145709,2017-10-04,2017-10-08,Standard Class,AH-10690
CA-2018-133928,2018-06-11,2018-06-17,Standard Class,ZC-21910
CA-2017-168032,2017-01-30,2017-02-03,Standard Class,DF-13135
CA-2016-143616,2016-09-27,2016-09-29,Second Class,SS-20140
US-2016-168704,2016-04-13,2016-04-17,Standard Class,FP-14320
CA-2018-143252,2018-12-18,2018-12-24,Standard Class,HE-14800
CA-2017-102134,2017-03-14,2017-03-19,Standard Class,SP-20545
CA-2018-130036,2018-08-27,2018-08-27,Same Day,BP-11185
CA-2016-134117,2016-12-17,2016-12-19,Second Class,PG-18895
CA-2015-130918,2015-08-22,2015-08-24,Second Class,JP-15520
CA-2017-159023,2017-11-03,2017-11-05,First Class,NW-18400
CA-2018-111717,2018-10-10,2018-10-16,Standard Class,SW-20245
CA-2015-154592,2015-12-07,2015-12-08,First Class,EH-14005
CA-2015-128622,2015-11-15,2015-11-17,Second Class,SC-20260
CA-2018-148355,2018-12-24,2018-12-28,Standard Class,NC-18535
CA-2015-132913,2015-12-24,2015-12-26,First Class,AS-10090
CA-2018-150910,2018-12-22,2018-12-28,Standard Class,JL-15130
CA-2015-156790,2015-08-08,2015-08-10,Second Class,VG-21790
CA-2015-126480,2015-09-20,2015-09-24,Standard Class,HG-14965
CA-2018-105620,2018-12-25,2018-12-28,First Class,JH-15430
CA-2018-150266,2018-11-25,2018-11-30,Standard Class,RO-19780
CA-2017-157280,2017-11-05,2017-11-07,First Class,LW-17125
CA-2018-106691,2018-11-06,2018-11-12,Standard Class,CC-12370
CA-2017-134180,2017-11-03,2017-11-07,Standard Class,JP-16135
CA-2015-166730,2015-12-30,2016-01-01,First Class,DD-13570
CA-2018-157469,2018-12-02,2018-12-07,Standard Class,ES-14080
CA-2018-122308,2018-03-24,2018-03-28,Standard Class,MV-17485
US-2015-149034,2015-11-19,2015-11-21,First Class,RD-19900
CA-2018-159226,2018-04-25,2018-04-27,Second Class,RL-19615
CA-2018-156622,2018-11-23,2018-11-26,First Class,JP-15460
CA-2015-119529,2015-11-03,2015-11-05,Second Class,DM-13345
CA-2016-150413,2016-10-19,2016-10-24,Second Class,CS-11860
CA-2015-108182,2015-02-06,2015-02-10,Second Class,DL-13315
CA-2017-110898,2017-03-06,2017-03-12,Standard Class,LC-16870
CA-2016-123092,2016-12-03,2016-12-07,Standard Class,JG-15115
US-2016-128587,2016-12-24,2016-12-30,Standard Class,HM-14860
US-2018-139577,2018-10-01,2018-10-06,Standard Class,TN-21040
CA-2018-159100,2018-10-16,2018-10-21,Standard Class,VP-21760
CA-2015-109043,2015-08-15,2015-08-17,First Class,CS-12355
US-2018-116491,2018-11-11,2018-11-13,First Class,PG-18820
CA-2018-122763,2018-03-20,2018-03-20,Same Day,HG-14845
CA-2018-137785,2018-05-13,2018-05-17,Standard Class,MH-18115
CA-2015-133389,2015-06-22,2015-06-22,Same Day,TB-21280
CA-2015-103807,2015-12-02,2015-12-09,Standard Class,EM-13825
CA-2016-102855,2016-04-05,2016-04-06,Same Day,JF-15415
CA-2018-107825,2018-11-18,2018-11-18,Same Day,NB-18655
CA-2018-106047,2018-07-12,2018-07-18,Standard Class,CS-11860
CA-2018-127803,2018-05-19,2018-05-23,Standard Class,ND-18460
CA-2016-137071,2016-12-20,2016-12-21,First Class,ED-13885
CA-2017-121447,2017-02-21,2017-02-22,First Class,EA-14035
CA-2018-143084,2018-03-18,2018-03-22,Standard Class,BP-11050
CA-2017-131639,2017-12-17,2017-12-23,Standard Class,NS-18640
CA-2017-161361,2017-03-26,2017-03-28,Second Class,MV-17485
CA-2015-100706,2015-12-16,2015-12-18,Second Class,LE-16810
CA-2016-129525,2016-11-15,2016-11-20,Standard Class,VP-21760
US-2017-141880,2017-08-22,2017-08-23,First Class,TC-21475
CA-2016-165799,2016-06-29,2016-07-02,First Class,SG-20470
CA-2017-102127,2017-06-26,2017-07-02,Standard Class,VP-21760
US-2017-152415,2017-09-17,2017-09-22,Standard Class,PO-18865
CA-2015-138198,2015-07-18,2015-07-23,Standard Class,JL-15130
CA-2018-128041,2018-09-01,2018-09-01,Same Day,RW-19540
CA-2018-105823,2018-06-22,2018-06-26,Standard Class,RB-19465
CA-2015-152268,2015-09-02,2015-09-07,Standard Class,SC-20095
CA-2016-148873,2016-10-01,2016-10-05,Standard Class,EM-13960
CA-2016-166492,2016-04-07,2016-04-10,First Class,RP-19390
CA-2018-157420,2018-11-21,2018-11-21,Same Day,HZ-14950
CA-2017-117121,2017-12-17,2017-12-21,Standard Class,AB-10105
CA-2015-138177,2015-09-19,2015-09-24,Standard Class,ND-18460
CA-2015-114335,2015-09-28,2015-10-03,Standard Class,XP-21865
CA-2016-168760,2016-09-22,2016-09-26,Second Class,MM-18280
CA-2017-168830,2017-11-07,2017-11-13,Standard Class,ML-17395
CA-2018-137463,2018-12-16,2018-12-20,Second Class,KM-16225
CA-2015-124513,2015-09-21,2015-09-25,Standard Class,SL-20155
CA-2016-165554,2016-05-18,2016-05-22,Standard Class,AJ-10780
CA-2015-141838,2015-03-26,2015-03-31,Second Class,DK-12835
CA-2018-117009,2018-09-22,2018-09-28,Standard Class,BK-11260
CA-2016-128993,2016-09-12,2016-09-17,Second Class,CC-12670
CA-2016-160227,2016-11-02,2016-11-04,First Class,ED-13885
CA-2016-149097,2016-10-20,2016-10-24,Standard Class,SV-20785
CA-2017-132304,2017-06-14,2017-06-18,Standard Class,AR-10825
CA-2016-136420,2016-11-20,2016-11-21,First Class,CS-12250
CA-2017-101623,2017-02-28,2017-03-06,Standard Class,RR-19525
US-2015-151015,2015-10-14,2015-10-20,Standard Class,BD-11500
CA-2018-152968,2018-05-26,2018-05-30,Standard Class,BM-11785
CA-2017-150077,2017-02-04,2017-02-10,Standard Class,MS-17365
CA-2017-106278,2017-09-02,2017-09-05,Second Class,BM-11140
CA-2018-147550,2018-12-04,2018-12-05,First Class,KE-16420
CA-2016-136105,2016-06-12,2016-06-16,Standard Class,SZ-20035
CA-2017-142524,2017-09-04,2017-09-08,Standard Class,MB-18085
CA-2015-136336,2015-04-21,2015-04-26,Standard Class,DB-13555
US-2016-136259,2016-11-05,2016-11-08,First Class,CB-12415
US-2015-124625,2015-11-03,2015-11-07,Standard Class,SP-20650
CA-2017-108105,2017-02-16,2017-02-23,Standard Class,GW-14605
CA-2018-166898,2018-09-11,2018-09-13,Second Class,KH-16630
CA-2018-169005,2018-11-02,2018-11-06,Standard Class,BG-11035
CA-2016-104038,2016-02-06,2016-02-08,First Class,LO-17170
CA-2017-126102,2017-09-10,2017-09-12,Second Class,DV-13465
CA-2017-143406,2017-09-26,2017-09-30,Standard Class,LR-17035
CA-2016-150308,2016-12-15,2016-12-20,Standard Class,RR-19525
CA-2017-131093,2017-09-17,2017-09-20,Second Class,TS-21610
US-2018-148831,2018-10-13,2018-10-15,First Class,AH-10210
CA-2016-162950,2016-06-28,2016-07-03,Second Class,DW-13585
US-2016-132836,2016-06-01,2016-06-05,Standard Class,AJ-10945
US-2015-158365,2015-04-12,2015-04-17,Standard Class,SV-20785
CA-2018-152933,2018-10-12,2018-10-16,Standard Class,MG-17650
CA-2016-163181,2016-11-07,2016-11-12,Standard Class,AB-10105
CA-2016-132941,2016-05-25,2016-05-28,First Class,MM-18280
CA-2015-132010,2015-10-13,2015-10-15,First Class,MA-17995
CA-2017-135461,2017-02-07,2017-02-10,Second Class,EB-13975
CA-2018-153045,2018-01-19,2018-01-24,Second Class,NS-18505
US-2017-155971,2017-06-06,2017-06-12,Standard Class,RB-19795
CA-2018-122007,2018-03-18,2018-03-20,Second Class,JK-15325
CA-2018-162250,2018-11-24,2018-11-24,Same Day,PR-18880
US-2017-158288,2017-11-26,2017-11-28,Second Class,EH-13945
CA-2017-128916,2017-08-18,2017-08-20,Second Class,MA-17560
CA-2016-157028,2016-11-28,2016-12-03,Standard Class,MA-17995
CA-2018-112473,2018-05-25,2018-06-01,Standard Class,JL-15505
US-2018-147655,2018-09-04,2018-09-05,First Class,AS-10045
CA-2017-130911,2017-03-24,2017-03-26,Second Class,DC-12850
CA-2018-100055,2018-05-28,2018-06-01,Standard Class,MD-17860
CA-2016-157805,2016-08-31,2016-09-04,Standard Class,RH-19510
CA-2017-124254,2017-04-12,2017-04-17,Standard Class,TB-21175
CA-2015-123400,2015-02-02,2015-02-09,Standard Class,EB-13930
CA-2015-106971,2015-09-02,2015-09-08,Standard Class,BM-11785
CA-2018-123029,2018-09-30,2018-10-02,Second Class,BT-11530
CA-2017-139409,2017-09-05,2017-09-07,First Class,FW-14395
US-2018-166688,2018-05-20,2018-05-26,Standard Class,RD-19480
CA-2016-126970,2016-09-20,2016-09-24,Standard Class,TP-21130
US-2017-165505,2017-01-23,2017-01-27,Standard Class,CB-12535
US-2015-157070,2015-06-01,2015-06-06,Standard Class,QJ-19255
US-2016-106873,2016-09-24,2016-09-29,Second Class,KM-16720
CA-2017-132990,2017-08-01,2017-08-03,Second Class,KM-16660
CA-2015-102645,2015-01-23,2015-01-28,Standard Class,IM-15055
CA-2015-134215,2015-08-04,2015-08-08,Standard Class,ML-17395
CA-2017-118934,2017-08-09,2017-08-14,Standard Class,GH-14410
CA-2017-160108,2017-12-08,2017-12-12,Standard Class,AG-10900
CA-2016-164007,2016-06-08,2016-06-12,Standard Class,MG-17695
CA-2017-100300,2017-06-24,2017-06-26,Second Class,MJ-17740
CA-2017-140571,2017-03-15,2017-03-19,Standard Class,SJ-20125
US-2017-155768,2017-12-01,2017-12-01,Same Day,LB-16795
CA-2018-119424,2018-06-12,2018-06-14,Second Class,SB-20185
CA-2017-118178,2017-03-19,2017-03-24,Standard Class,CC-12610
CA-2017-166618,2017-11-14,2017-11-18,Standard Class,DP-13000
CA-2018-156776,2018-08-07,2018-08-11,Standard Class,JL-15505
US-2016-130512,2016-08-21,2016-08-25,Standard Class,SM-20320
CA-2016-141810,2016-11-02,2016-11-07,Standard Class,BB-10990
CA-2015-146843,2015-11-30,2015-12-06,Standard Class,PB-19150
CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680
CA-2017-152688,2017-10-17,2017-10-20,First Class,NR-18550
CA-2017-153836,2017-10-30,2017-11-03,Standard Class,EH-13765
CA-2017-104689,2017-12-01,2017-12-05,Standard Class,FH-14365
CA-2017-146423,2017-04-21,2017-04-21,Same Day,BT-11680
CA-2018-140781,2018-08-03,2018-08-07,Standard Class,AB-10105
CA-2018-141747,2018-08-03,2018-08-08,Second Class,SC-20230
CA-2018-142776,2018-12-11,2018-12-14,Second Class,RS-19870
CA-2016-167479,2016-03-14,2016-03-19,Standard Class,AI-10855
CA-2015-144071,2015-12-08,2015-12-15,Standard Class,DJ-13420
US-2018-120908,2018-09-30,2018-10-02,First Class,BF-10975
CA-2017-152646,2017-11-21,2017-11-26,Standard Class,TH-21235
CA-2018-103765,2018-11-24,2018-11-30,Standard Class,JG-15310
US-2018-118157,2018-11-14,2018-11-17,First Class,AW-10930
US-2016-164238,2016-08-16,2016-08-20,Standard Class,JW-15955
CA-2018-103212,2018-10-13,2018-10-14,First Class,MH-18025
CA-2018-121160,2018-11-04,2018-11-04,Same Day,FM-14290
CA-2018-140515,2018-03-19,2018-03-24,Standard Class,GZ-14545
CA-2015-153619,2015-11-03,2015-11-03,Same Day,TC-21535
CA-2018-133718,2018-07-23,2018-07-26,First Class,TB-21520
CA-2015-148383,2015-12-27,2015-12-31,Standard Class,RP-19390
CA-2017-126732,2017-09-02,2017-09-06,Standard Class,LR-16915
CA-2018-138156,2018-02-11,2018-02-14,First Class,MM-17260
CA-2018-110310,2018-10-27,2018-11-02,Standard Class,NB-18655
CA-2015-113271,2015-07-09,2015-07-14,Standard Class,DS-13030
CA-2018-130106,2018-05-22,2018-05-26,Standard Class,VF-21715
CA-2017-127761,2017-11-10,2017-11-14,Standard Class,SW-20275
CA-2017-105354,2017-12-02,2017-12-06,Standard Class,PW-19030
CA-2018-155712,2018-03-02,2018-03-08,Standard Class,KD-16615
CA-2018-102309,2018-09-23,2018-09-25,Second Class,DO-13645
CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725
CA-2018-167976,2018-11-11,2018-11-14,Second Class,JL-15505
CA-2018-111388,2018-09-02,2018-09-02,Same Day,SU-20665
CA-2016-124499,2016-10-09,2016-10-13,Standard Class,FM-14380
US-2018-128118,2018-11-24,2018-12-01,Standard Class,MY-17380
CA-2015-125759,2015-02-08,2015-02-09,First Class,NM-18445
CA-2016-151869,2016-09-25,2016-09-25,Same Day,CS-11950
US-2018-102183,2018-08-21,2018-08-28,Standard Class,PK-19075
CA-2017-100510,2017-05-12,2017-05-17,Standard Class,HM-14860
CA-2018-146983,2018-09-02,2018-09-06,Standard Class,AH-10210
US-2015-134054,2015-10-10,2015-10-10,Same Day,FC-14335
CA-2017-113236,2017-05-26,2017-05-29,Second Class,CP-12085
CA-2018-122539,2018-12-01,2018-12-05,Standard Class,SC-20305
CA-2017-166772,2017-09-20,2017-09-24,Standard Class,HJ-14875
US-2018-152898,2018-09-11,2018-09-15,Standard Class,CB-12025
CA-2017-160486,2017-12-30,2018-01-04,Standard Class,EH-14185
CA-2018-102218,2018-09-02,2018-09-04,Second Class,LW-17215
CA-2015-161032,2015-11-18,2015-11-23,Standard Class,MK-17905
CA-2016-102778,2016-11-21,2016-11-24,First Class,JH-15820
CA-2018-154011,2018-06-19,2018-06-26,Standard Class,DB-13270
US-2018-165456,2018-11-30,2018-12-03,First Class,TB-21625
CA-2015-111857,2015-04-23,2015-04-26,Second Class,NM-18445
CA-2015-163650,2015-09-23,2015-09-25,First Class,TT-21220
CA-2018-124114,2018-03-02,2018-03-02,Same Day,RS-19765
US-2018-116505,2018-11-17,2018-11-21,Second Class,TB-21625
CA-2018-161340,2018-05-28,2018-06-01,Standard Class,AM-10360
US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965
CA-2016-137603,2016-09-19,2016-09-24,Standard Class,MH-17290
CA-2015-128237,2015-03-25,2015-03-30,Standard Class,CA-12265
US-2017-102141,2017-08-26,2017-08-31,Standard Class,KD-16615
CA-2018-148642,2018-03-06,2018-03-12,Standard Class,DW-13540
CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495
CA-2017-161907,2017-04-05,2017-04-09,Standard Class,JH-16180
CA-2018-124940,2018-02-21,2018-02-26,Standard Class,DK-13090
US-2018-108343,2018-07-20,2018-07-25,Standard Class,AR-10825
US-2017-111563,2017-11-04,2017-11-08,Standard Class,SM-20005
CA-2018-121853,2018-09-23,2018-09-29,Standard Class,DB-13660
US-2018-130687,2018-09-07,2018-09-10,First Class,PF-19225
CA-2016-164497,2016-11-28,2016-11-30,First Class,AJ-10945
US-2016-153283,2016-11-12,2016-11-18,Standard Class,EB-14110
CA-2017-108056,2017-09-29,2017-10-03,Standard Class,ES-14080
CA-2018-127726,2018-09-11,2018-09-13,Second Class,SS-20410
CA-2018-110198,2018-05-01,2018-05-02,First Class,AG-10900
CA-2018-130715,2018-09-16,2018-09-20,Standard Class,CY-12745
CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270
CA-2017-119123,2017-03-13,2017-03-18,Standard Class,DB-13360
CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325
CA-2017-114860,2017-12-22,2017-12-28,Standard Class,DN-13690
CA-2017-159009,2017-09-23,2017-09-27,Standard Class,DP-13105
CA-2018-148411,2018-09-24,2018-09-26,First Class,RO-19780
CA-2016-110324,2016-12-01,2016-12-05,Standard Class,MA-17560
CA-2017-168046,2017-01-25,2017-01-28,Second Class,JD-15895
CA-2018-111591,2018-03-21,2018-03-25,Standard Class,PS-18970
US-2015-166828,2015-08-22,2015-08-25,First Class,JF-15415
CA-2015-108147,2015-06-08,2015-06-13,Standard Class,RD-19480
CA-2017-154998,2017-04-07,2017-04-09,First Class,ES-14080
CA-2018-113460,2018-11-07,2018-11-09,Second Class,KN-16390
CA-2016-111339,2016-05-29,2016-05-31,First Class,VP-21760
CA-2018-102820,2018-05-07,2018-05-11,Standard Class,CS-11950
CA-2017-149671,2017-06-05,2017-06-09,Standard Class,KB-16600
CA-2016-126347,2016-12-14,2016-12-19,Second Class,AJ-10945
CA-2018-108756,2018-12-25,2018-12-29,Standard Class,PO-18865
CA-2018-155362,2018-12-17,2018-12-21,Standard Class,DP-13105
CA-2017-117625,2017-05-10,2017-05-15,Standard Class,GM-14500
CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670
CA-2018-100433,2018-08-11,2018-08-16,Standard Class,SJ-20125
CA-2018-163097,2018-08-27,2018-08-31,Standard Class,SF-20200
US-2018-127292,2018-01-19,2018-01-23,Standard Class,RM-19375
CA-2016-163734,2016-06-19,2016-06-24,Standard Class,KM-16375
CA-2018-162474,2018-03-13,2018-03-16,First Class,FH-14275
CA-2016-130848,2016-10-25,2016-10-25,Same Day,DG-13300
CA-2015-125997,2015-09-20,2015-09-23,First Class,MW-18220
CA-2017-103128,2017-11-11,2017-11-15,Standard Class,SC-20845
CA-2016-167696,2016-09-16,2016-09-21,Standard Class,BD-11500
CA-2015-159814,2015-06-24,2015-06-28,Standard Class,LP-17080
CA-2017-105459,2017-08-12,2017-08-17,Second Class,NP-18700
CA-2018-141663,2018-04-13,2018-04-17,Standard Class,DP-13105
CA-2015-152618,2015-03-14,2015-03-17,First Class,RB-19465
CA-2018-162789,2018-09-22,2018-09-24,Second Class,LC-17140
US-2018-110149,2018-12-10,2018-12-13,First Class,WB-21850
CA-2017-108959,2017-03-10,2017-03-14,Second Class,MH-17785
CA-2016-164777,2016-01-27,2016-01-29,First Class,SC-20305
CA-2017-132017,2017-09-26,2017-09-27,First Class,MH-17620
CA-2016-127824,2016-10-18,2016-10-22,Standard Class,JC-15775
CA-2015-148285,2015-10-27,2015-11-01,Standard Class,RD-19810
CA-2018-152926,2018-10-02,2018-10-04,Second Class,SC-20695
CA-2015-145254,2015-07-23,2015-07-27,Standard Class,NC-18535
